latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
33.14391,75.37536,303.62,1.64,1.26,2026-05-01,0434,Terra,MODIS,39,6.1NRT,289.32,9.19,D
33.14711,75.35851,301.63,1.63,1.26,2026-05-01,0434,Terra,MODIS,14,6.1NRT,289.32,6.81,D
29.71935,75.35636,320.56,1.93,1.36,2026-05-01,0434,Terra,MODIS,68,6.1NRT,303.59,16.3,D
29.80653,75.71288,322.03,2.04,1.39,2026-05-01,0434,Terra,MODIS,72,6.1NRT,303.03,22.43,D
29.81035,75.69279,322.87,2.03,1.39,2026-05-01,0434,Terra,MODIS,73,6.1NRT,303.09,24.13,D
29.814,75.70043,327.99,2.03,1.39,2026-05-01,0434,Terra,MODIS,79,6.1NRT,303.52,40.82,D
29.82965,75.62083,322.26,2,1.38,2026-05-01,0434,Terra,MODIS,72,6.1NRT,303.08,21.93,D
29.8653,75.97705,320.41,2.12,1.41,2026-05-01,0434,Terra,MODIS,71,6.1NRT,302.97,17.66,D
30.12456,75.44363,320.65,1.92,1.35,2026-05-01,0434,Terra,MODIS,70,6.1NRT,303.11,16.58,D
30.2275,75.68514,318.79,1.98,1.37,2026-05-01,0434,Terra,MODIS,69,6.1NRT,302.82,15.25,D
30.26853,75.95432,320.32,2.07,1.4,2026-05-01,0434,Terra,MODIS,73,6.1NRT,302.27,20.1,D
30.68836,74.40695,338.03,1.6,1.24,2026-05-01,0434,Terra,MODIS,87,6.1NRT,307.61,50.7,D
30.69317,74.39732,324.37,1.59,1.24,2026-05-01,0434,Terra,MODIS,73,6.1NRT,306.82,15.14,D
30.41906,76.20271,316.58,2.13,1.42,2026-05-01,0434,Terra,MODIS,66,6.1NRT,300.49,17.3,D
31.16759,75.87356,317.44,1.95,1.36,2026-05-01,0434,Terra,MODIS,75,6.1NRT,301.36,13.58,D
31.27942,76.09669,318.76,2,1.38,2026-05-01,0434,Terra,MODIS,77,6.1NRT,300.54,21.9,D
31.44296,75.79656,314.15,1.9,1.35,2026-05-01,0434,Terra,MODIS,66,6.1NRT,299.91,12.17,D
31.60318,75.55714,323.01,1.81,1.32,2026-05-01,0434,Terra,MODIS,75,6.1NRT,303.39,19.86,D
23.41191,77.55086,322.91,3.87,1.83,2026-05-01,0436,Terra,MODIS,56,6.1NRT,300.09,52.52,D
24.01159,69.55219,322.26,1.1,1.04,2026-05-01,0436,Terra,MODIS,63,6.1NRT,305.89,7.58,D
24.01323,69.54175,324.61,1.1,1.04,2026-05-01,0436,Terra,MODIS,69,6.1NRT,306.06,10.3,D
23.40368,77.54403,325.25,3.87,1.83,2026-05-01,0436,Terra,MODIS,67,6.1NRT,300.08,71.41,D
18.90785,74.81474,322.94,3.05,1.66,2026-05-01,0438,Terra,MODIS,61,6.1NRT,307.74,36.67,D
18.95112,73.34031,320.55,2.34,1.48,2026-05-01,0438,Terra,MODIS,44,6.1NRT,303.83,24.78,D
20.95871,85.15977,317.96,2.44,1.51,2026-05-01,0858,Aqua,MODIS,46,6.1NRT,298.28,18.87,D
20.96173,85.16386,318.81,2.44,1.51,2026-05-01,0858,Aqua,MODIS,17,6.1NRT,298.39,19.36,D
25.08123,83.08382,320.51,2.8,1.6,2026-05-01,0900,Aqua,MODIS,53,6.1NRT,298.46,21.81,D
27.52696,79.88255,319.24,4.14,1.88,2026-05-01,0902,Aqua,MODIS,72,6.1NRT,295.89,53.83,D
27.53596,79.92138,317.77,4.11,1.88,2026-05-01,0902,Aqua,MODIS,66,6.1NRT,296.27,47.1,D
15.81887,75.76699,335.16,2.36,1.48,2026-05-01,1034,Aqua,MODIS,82,6.1NRT,308.65,71.09,D
15.8293,75.74425,324.09,2.35,1.48,2026-05-01,1034,Aqua,MODIS,47,6.1NRT,308.41,25.48,D
14.29254,79.43007,321.06,4.38,1.93,2026-05-01,1034,Aqua,MODIS,51,6.1NRT,300.16,70.38,D
14.24181,77.46069,325.62,3.05,1.66,2026-05-01,1034,Aqua,MODIS,72,6.1NRT,301.74,55.85,D
11.71914,78.74335,315.36,3.53,1.77,2026-05-01,1034,Aqua,MODIS,55,6.1NRT,292.98,33.45,D
15.16292,76.75672,327.06,2.76,1.59,2026-05-01,1034,Aqua,MODIS,71,6.1NRT,305.28,38.31,D
16.39423,74.00332,323.33,1.76,1.3,2026-05-01,1036,Aqua,MODIS,56,6.1NRT,305.95,22.05,D
18.15357,73.20942,326.04,1.63,1.26,2026-05-01,1036,Aqua,MODIS,61,6.1NRT,305.2,24.35,D
20.77198,73.66316,324.73,1.93,1.36,2026-05-01,1036,Aqua,MODIS,39,6.1NRT,307.92,15.7,D
20.77001,73.64594,325.75,1.92,1.35,2026-05-01,1036,Aqua,MODIS,52,6.1NRT,308.94,19.45,D
21.39252,77.00352,325.09,3.55,1.77,2026-05-01,1036,Aqua,MODIS,46,6.1NRT,306.88,46.63,D
21.6855,70.39378,328.05,1.2,1.09,2026-05-01,1036,Aqua,MODIS,58,6.1NRT,311.93,10.12,D
22.4076,69.88062,332.81,1.15,1.07,2026-05-01,1036,Aqua,MODIS,73,6.1NRT,314.81,18.28,D
22.84058,69.31725,322.55,1.1,1.05,2026-05-01,1036,Aqua,MODIS,0,6.1NRT,307.32,7.06,D
17.8515,73.27056,323.45,1.63,1.26,2026-05-01,1036,Aqua,MODIS,53,6.1NRT,304.97,19.42,D
30.62879,74.29168,325.96,2.94,1.63,2026-05-01,1038,Aqua,MODIS,69,6.1NRT,302.49,43.84,D
29.72366,76.04169,324.2,3.82,1.83,2026-05-01,1038,Aqua,MODIS,30,6.1NRT,303.43,46.63,D
30.12974,75.25034,326.57,3.39,1.74,2026-05-01,1038,Aqua,MODIS,67,6.1NRT,303.39,53.43,D
23.30925,70.36655,333.65,1.25,1.11,2026-05-01,1038,Aqua,MODIS,76,6.1NRT,312.81,19.28,D
30.78206,74.50746,325.26,3.06,1.66,2026-05-01,1038,Aqua,MODIS,67,6.1NRT,304.44,39.88,D
19.11266,77.47248,326.32,1.01,1,2026-05-01,1529,Terra,MODIS,100,6.1NRT,300.59,19.85,N
19.11136,77.4632,314.21,1.01,1,2026-05-01,1529,Terra,MODIS,83,6.1NRT,299.55,7.95,N
19.46606,78.35169,308.74,1,1,2026-05-01,1529,Terra,MODIS,50,6.1NRT,296.7,5.24,N
19.42214,77.11248,310.7,1.02,1.01,2026-05-01,1529,Terra,MODIS,63,6.1NRT,300.45,5.22,N
19.56931,76.91265,316.47,1.03,1.01,2026-05-01,1529,Terra,MODIS,89,6.1NRT,301.89,9.36,N
19.56796,76.9032,313.69,1.03,1.01,2026-05-01,1529,Terra,MODIS,78,6.1NRT,301.83,6.91,N
19.94281,79.38085,311.57,1.06,1.03,2026-05-01,1529,Terra,MODIS,72,6.1NRT,298.11,6.5,N
19.96669,76.08688,309.41,1.08,1.04,2026-05-01,1529,Terra,MODIS,60,6.1NRT,299.2,5.55,N
19.89373,75.72615,311.45,1.12,1.05,2026-05-01,1529,Terra,MODIS,72,6.1NRT,300.56,6.65,N
20.96577,85.17007,311.84,2.61,1.55,2026-05-01,1529,Terra,MODIS,81,6.1NRT,296.37,31.83,N
20.97194,85.17513,309.29,2.61,1.55,2026-05-01,1529,Terra,MODIS,60,6.1NRT,295.93,21.4,N
20.79178,85.25095,306.77,2.63,1.56,2026-05-01,1529,Terra,MODIS,65,6.1NRT,294.94,20.26,N
20.79831,85.25594,305.24,2.63,1.56,2026-05-01,1529,Terra,MODIS,58,6.1NRT,294.95,14.88,N
19.95182,79.3795,321.6,1.06,1.03,2026-05-01,1529,Terra,MODIS,100,6.1NRT,298.75,16.05,N
14.29776,79.41687,320.14,1,1,2026-05-01,1529,Terra,MODIS,100,6.1NRT,298.09,12.09,N
14.29901,79.42597,324.46,1,1,2026-05-01,1529,Terra,MODIS,100,6.1NRT,299.46,16.9,N
11.45361,79.2512,309.25,1.01,1,2026-05-01,1529,Terra,MODIS,63,6.1NRT,294.56,4.91,N
13.8649,79.27597,311.86,1,1,2026-05-01,1529,Terra,MODIS,75,6.1NRT,299.33,5.85,N
13.86613,79.28496,323.41,1,1,2026-05-01,1529,Terra,MODIS,100,6.1NRT,300.19,16.11,N
13.85615,79.27725,312.44,1,1,2026-05-01,1529,Terra,MODIS,77,6.1NRT,299.82,6.82,N
13.85738,79.28624,316.86,1,1,2026-05-01,1529,Terra,MODIS,91,6.1NRT,300.71,10.16,N
13.85861,79.29522,318.4,1,1,2026-05-01,1529,Terra,MODIS,96,6.1NRT,300.65,11.46,N
13.84617,79.26955,311.11,1,1,2026-05-01,1529,Terra,MODIS,71,6.1NRT,299.01,6.27,N
13.74574,79.29659,307.61,1,1,2026-05-01,1529,Terra,MODIS,52,6.1NRT,297.47,4.61,N
13.30719,79.98803,308.8,1.01,1.01,2026-05-01,1529,Terra,MODIS,61,6.1NRT,297.41,4.81,N
14.30653,79.41564,321.39,1,1,2026-05-01,1529,Terra,MODIS,100,6.1NRT,298.67,13.02,N
14.30529,79.40661,310.17,1,1,2026-05-01,1529,Terra,MODIS,28,6.1NRT,297.87,3.37,N
14.31531,79.41443,317.14,1,1,2026-05-01,1529,Terra,MODIS,91,6.1NRT,299.3,9.3,N
14.31406,79.40533,312.05,1,1,2026-05-01,1529,Terra,MODIS,66,6.1NRT,297.88,4.7,N
14.66215,79.84962,321.84,1.02,1.01,2026-05-01,1529,Terra,MODIS,100,6.1NRT,297.12,15.66,N
14.671,79.84834,319.05,1.02,1.01,2026-05-01,1529,Terra,MODIS,97,6.1NRT,297.08,12.86,N
14.66978,79.83915,310.47,1.02,1.01,2026-05-01,1529,Terra,MODIS,60,6.1NRT,297.2,5.29,N
15.17997,76.65214,312.57,1.14,1.06,2026-05-01,1529,Terra,MODIS,61,6.1NRT,301.22,6.61,N
15.51625,78.81966,309.62,1,1,2026-05-01,1529,Terra,MODIS,54,6.1NRT,299.24,4.79,N
15.89992,80.1548,310.32,1.06,1.03,2026-05-01,1529,Terra,MODIS,69,6.1NRT,298.19,5.86,N
15.91416,80.1235,308.12,1.05,1.03,2026-05-01,1529,Terra,MODIS,56,6.1NRT,297.94,4.63,N
15.91291,80.11395,313.79,1.05,1.02,2026-05-01,1529,Terra,MODIS,82,6.1NRT,297.83,9.2,N
16.11409,80.38822,306.5,1.08,1.04,2026-05-01,1529,Terra,MODIS,50,6.1NRT,291.1,4.33,N
16.35744,80.70728,310.84,1.12,1.05,2026-05-01,1529,Terra,MODIS,74,6.1NRT,290.66,9.19,N
16.36669,80.70599,304.99,1.12,1.05,2026-05-01,1529,Terra,MODIS,30,6.1NRT,290.42,4.61,N
16.20762,78.80544,308.85,1,1,2026-05-01,1529,Terra,MODIS,60,6.1NRT,297.6,4.85,N
17.05299,80.24314,313.85,1.09,1.04,2026-05-01,1529,Terra,MODIS,85,6.1NRT,294.09,10.94,N
17.05171,80.23328,310.78,1.08,1.04,2026-05-01,1529,Terra,MODIS,75,6.1NRT,293.18,8.26,N
17.09983,80.24651,313.85,1.09,1.04,2026-05-01,1529,Terra,MODIS,85,6.1NRT,294.74,10.39,N
17.13858,80.26549,310.21,1.09,1.04,2026-05-01,1529,Terra,MODIS,73,6.1NRT,295.42,7.21,N
16.71059,77.13585,314.08,1.05,1.02,2026-05-01,1529,Terra,MODIS,83,6.1NRT,297.25,10.49,N
17.1477,80.26416,307.01,1.09,1.04,2026-05-01,1529,Terra,MODIS,12,6.1NRT,295.32,4.63,N
17.12351,80.077,312.14,1.07,1.03,2026-05-01,1529,Terra,MODIS,79,6.1NRT,295.81,9.24,N
14.29655,79.40796,312.75,1,1,2026-05-01,1529,Terra,MODIS,39,6.1NRT,298.59,5.62,N
17.20714,80.30004,304.32,1.09,1.04,2026-05-01,1529,Terra,MODIS,23,6.1NRT,292.92,3.74,N
17.08019,79.32117,314.22,1.02,1.01,2026-05-01,1529,Terra,MODIS,85,6.1NRT,297.19,9.61,N
17.29067,80.44179,308.7,1.11,1.05,2026-05-01,1529,Terra,MODIS,66,6.1NRT,295.32,6.06,N
17.28937,80.43166,310.48,1.11,1.05,2026-05-01,1529,Terra,MODIS,73,6.1NRT,295.76,7.23,N
17.33057,80.32757,308.57,1.1,1.05,2026-05-01,1529,Terra,MODIS,53,6.1NRT,297.53,4.93,N
17.51779,80.20697,306.5,1.09,1.04,2026-05-01,1529,Terra,MODIS,50,6.1NRT,293.27,4.6,N
17.71375,80.29945,312.94,1.1,1.05,2026-05-01,1529,Terra,MODIS,81,6.1NRT,293.07,10.85,N
17.71245,80.28934,305.02,1.1,1.05,2026-05-01,1529,Terra,MODIS,27,6.1NRT,292.54,4.69,N
17.68051,79.33847,313.55,1.03,1.01,2026-05-01,1529,Terra,MODIS,83,6.1NRT,297.59,9.69,N
17.67927,79.32909,315.61,1.03,1.01,2026-05-01,1529,Terra,MODIS,89,6.1NRT,297.31,11.44,N
17.78936,80.02775,310.52,1.08,1.04,2026-05-01,1529,Terra,MODIS,73,6.1NRT,297.91,7.42,N
17.7881,80.01803,308.1,1.08,1.04,2026-05-01,1529,Terra,MODIS,62,6.1NRT,296.34,5.61,N
17.81715,79.88796,306.91,1.07,1.03,2026-05-01,1529,Terra,MODIS,55,6.1NRT,294.26,5.89,N
17.81589,79.87819,304.94,1.07,1.03,2026-05-01,1529,Terra,MODIS,36,6.1NRT,293.91,4.46,N
18.40339,80.00853,308.57,1.09,1.04,2026-05-01,1529,Terra,MODIS,64,6.1NRT,298.49,4.91,N
18.05797,76.808,307.77,1.05,1.03,2026-05-01,1529,Terra,MODIS,50,6.1NRT,296.96,5.69,N
18.71991,79.53687,311.11,1.05,1.03,2026-05-01,1529,Terra,MODIS,71,6.1NRT,301.01,5.85,N
18.63396,77.86184,310.72,1,1,2026-05-01,1529,Terra,MODIS,72,6.1NRT,297.9,6.57,N
18.71526,77.86787,328.66,1,1,2026-05-01,1529,Terra,MODIS,100,6.1NRT,299.18,23.62,N
19.2135,81.18759,306.68,1.27,1.12,2026-05-01,1529,Terra,MODIS,58,6.1NRT,294.96,6.95,N
23.37188,78.20683,308.22,1.03,1.02,2026-05-01,1531,Terra,MODIS,62,6.1NRT,297.03,5.27,N
23.27449,77.12908,310.09,1,1,2026-05-01,1531,Terra,MODIS,64,6.1NRT,298.36,6.29,N
23.27319,77.11961,308.3,1,1,2026-05-01,1531,Terra,MODIS,50,6.1NRT,298.12,5.07,N
23.35546,77.65993,315.08,1.01,1,2026-05-01,1531,Terra,MODIS,86,6.1NRT,300.75,8.59,N
23.35418,77.65038,320.62,1.01,1,2026-05-01,1531,Terra,MODIS,100,6.1NRT,300.15,13.54,N
23.42199,77.53591,308.81,1.01,1,2026-05-01,1531,Terra,MODIS,58,6.1NRT,298.61,4.18,N
23.14131,75.54939,312.31,1.06,1.03,2026-05-01,1531,Terra,MODIS,73,6.1NRT,301.68,6.53,N
23.28911,76.05104,311.94,1.02,1.01,2026-05-01,1531,Terra,MODIS,73,6.1NRT,301.55,6.51,N
23.52448,77.6794,318.91,1.01,1.01,2026-05-01,1531,Terra,MODIS,97,6.1NRT,298.61,13.49,N
23.51637,77.48515,307.82,1.01,1,2026-05-01,1531,Terra,MODIS,52,6.1NRT,296.97,4.82,N
23.48281,77.23773,315.66,1,1,2026-05-01,1531,Terra,MODIS,88,6.1NRT,298.98,10.24,N
23.54186,77.60802,315.3,1.01,1,2026-05-01,1531,Terra,MODIS,87,6.1NRT,298.26,9.64,N
23.48897,77.21732,307.97,1,1,2026-05-01,1531,Terra,MODIS,51,6.1NRT,297.64,4.73,N
23.55064,77.60661,309.25,1.01,1,2026-05-01,1531,Terra,MODIS,63,6.1NRT,297.78,5.52,N
23.59771,77.74034,310.58,1.01,1.01,2026-05-01,1531,Terra,MODIS,71,6.1NRT,298.06,6.8,N
23.49465,76.97777,308.07,1,1,2026-05-01,1531,Terra,MODIS,52,6.1NRT,297.98,5.08,N
23.56117,77.26757,310.08,1,1,2026-05-01,1531,Terra,MODIS,66,6.1NRT,297.68,6.34,N
23.2665,75.08722,313.15,1.1,1.04,2026-05-01,1531,Terra,MODIS,76,6.1NRT,300.82,8.31,N
23.82993,78.83456,316,1.09,1.04,2026-05-01,1531,Terra,MODIS,91,6.1NRT,298.7,12.36,N
23.56204,76.5423,314.47,1,1,2026-05-01,1531,Terra,MODIS,84,6.1NRT,301.63,7.54,N
23.91107,79.11219,312.51,1.12,1.05,2026-05-01,1531,Terra,MODIS,82,6.1NRT,297.06,9.99,N
23.90974,79.10152,308.9,1.12,1.05,2026-05-01,1531,Terra,MODIS,70,6.1NRT,297.22,6.89,N
23.4861,75.88506,312.97,1.03,1.01,2026-05-01,1531,Terra,MODIS,76,6.1NRT,300.45,6.99,N
23.60696,76.67102,315.51,1,1,2026-05-01,1531,Terra,MODIS,87,6.1NRT,300.89,8.74,N
23.92992,78.67683,309.71,1.08,1.04,2026-05-01,1531,Terra,MODIS,72,6.1NRT,299.29,6.16,N
23.6608,76.46105,315.55,1.01,1,2026-05-01,1531,Terra,MODIS,87,6.1NRT,301.7,8.25,N
23.78468,77.16027,310.32,1,1,2026-05-01,1531,Terra,MODIS,68,6.1NRT,299.32,6.26,N
23.93373,77.49467,307.94,1.01,1,2026-05-01,1531,Terra,MODIS,57,6.1NRT,297.39,5.62,N
23.66449,75.58336,316.05,1.05,1.02,2026-05-01,1531,Terra,MODIS,88,6.1NRT,300.8,9.91,N
23.73865,75.90275,310.46,1.03,1.01,2026-05-01,1531,Terra,MODIS,63,6.1NRT,300.25,5.16,N
24.09208,78.35986,313.27,1.05,1.03,2026-05-01,1531,Terra,MODIS,83,6.1NRT,298.8,9.52,N
23.97969,77.36963,307.93,1.01,1,2026-05-01,1531,Terra,MODIS,56,6.1NRT,296.82,5.25,N
23.81147,76.15784,311.29,1.01,1.01,2026-05-01,1531,Terra,MODIS,70,6.1NRT,300.76,4.89,N
23.84945,75.71643,317.29,1.04,1.02,2026-05-01,1531,Terra,MODIS,92,6.1NRT,301.19,10.35,N
23.99652,76.34991,312.92,1.01,1,2026-05-01,1531,Terra,MODIS,77,6.1NRT,300.9,6.61,N
24.07327,76.83485,315.18,1,1,2026-05-01,1531,Terra,MODIS,86,6.1NRT,298.47,9.61,N
23.98456,76.0762,318.39,1.02,1.01,2026-05-01,1531,Terra,MODIS,95,6.1NRT,301.63,10.35,N
24.25694,77.77991,310.47,1.02,1.01,2026-05-01,1531,Terra,MODIS,71,6.1NRT,299.18,6.44,N
23.91718,75.23177,311.18,1.07,1.03,2026-05-01,1531,Terra,MODIS,62,6.1NRT,301.03,5.59,N
24.38475,78.20361,310.4,1.05,1.02,2026-05-01,1531,Terra,MODIS,72,6.1NRT,297.87,6.67,N
24.38344,78.11637,311.05,1.04,1.02,2026-05-01,1531,Terra,MODIS,75,6.1NRT,298.75,6.89,N
24.39236,78.11496,308.86,1.04,1.02,2026-05-01,1531,Terra,MODIS,66,6.1NRT,298.74,5.41,N
24.49818,78.73343,309.54,1.09,1.04,2026-05-01,1531,Terra,MODIS,69,6.1NRT,298.51,6.74,N
24.51915,78.82678,309.5,1.1,1.05,2026-05-01,1531,Terra,MODIS,69,6.1NRT,298.14,7.09,N
24.12429,75.70025,314.89,1.03,1.02,2026-05-01,1531,Terra,MODIS,83,6.1NRT,301.25,7.91,N
24.13125,75.55106,312.58,1.04,1.02,2026-05-01,1531,Terra,MODIS,72,6.1NRT,300.78,6.2,N
24.12979,75.54115,311.55,1.04,1.02,2026-05-01,1531,Terra,MODIS,66,6.1NRT,300.43,5.38,N
24.16113,75.44376,319.79,1.05,1.02,2026-05-01,1531,Terra,MODIS,99,6.1NRT,300.9,13.14,N
24.83312,77.41152,309.04,1.01,1.01,2026-05-01,1531,Terra,MODIS,65,6.1NRT,298.01,5.47,N
24.83182,77.40182,317.03,1.01,1.01,2026-05-01,1531,Terra,MODIS,92,6.1NRT,299.31,11.83,N
24.87437,77.2998,322.1,1.01,1,2026-05-01,1531,Terra,MODIS,100,6.1NRT,298.38,16.61,N
24.89856,76.99386,309.24,1,1,2026-05-01,1531,Terra,MODIS,65,6.1NRT,299.2,6.02,N
24.89726,76.98425,316.64,1,1,2026-05-01,1531,Terra,MODIS,91,6.1NRT,298.45,11.75,N
24.82939,76.42658,315.14,1,1,2026-05-01,1531,Terra,MODIS,86,6.1NRT,301.01,8.8,N
24.83813,76.42508,323.09,1,1,2026-05-01,1531,Terra,MODIS,100,6.1NRT,300.12,16.33,N
24.97262,77.27748,314.97,1.01,1,2026-05-01,1531,Terra,MODIS,87,6.1NRT,298.48,9.1,N
24.9866,77.31482,308.39,1.01,1,2026-05-01,1531,Terra,MODIS,33,6.1NRT,297.99,4.18,N
25.00547,77.32164,309.18,1.01,1.01,2026-05-01,1531,Terra,MODIS,66,6.1NRT,298.31,5.21,N
24.94286,76.45035,318.81,1,1,2026-05-01,1531,Terra,MODIS,97,6.1NRT,299.76,13.05,N
24.93953,76.36244,317.62,1,1,2026-05-01,1531,Terra,MODIS,94,6.1NRT,300.24,11.81,N
25.26867,77.63036,307.12,1.03,1.01,2026-05-01,1531,Terra,MODIS,54,6.1NRT,296.71,5.14,N
25.21563,76.96214,313.14,1,1,2026-05-01,1531,Terra,MODIS,82,6.1NRT,299.54,8.4,N
25.17025,76.09669,313.24,1.01,1,2026-05-01,1531,Terra,MODIS,81,6.1NRT,297.3,9.09,N
25.31586,77.08721,309.13,1.01,1,2026-05-01,1531,Terra,MODIS,68,6.1NRT,298.44,5.43,N
25.54079,78.31889,308.78,1.08,1.04,2026-05-01,1531,Terra,MODIS,64,6.1NRT,298.7,6.12,N
25.65486,79.17427,310.93,1.17,1.08,2026-05-01,1531,Terra,MODIS,75,6.1NRT,299.31,8.98,N
25.4196,76.49536,307.19,1,1,2026-05-01,1531,Terra,MODIS,56,6.1NRT,297.09,4.96,N
22.55605,79.23363,309.3,1.1,1.05,2026-05-01,1531,Terra,MODIS,69,6.1NRT,297.14,5.89,N
22.55474,79.22327,308.2,1.1,1.05,2026-05-01,1531,Terra,MODIS,58,6.1NRT,296.73,5.16,N
22.11854,75.08698,320.83,1.13,1.06,2026-05-01,1531,Terra,MODIS,100,6.1NRT,302.88,15.65,N
22.11692,75.07644,326.08,1.13,1.06,2026-05-01,1531,Terra,MODIS,100,6.1NRT,302.99,22.3,N
22.2798,75.5388,318.36,1.08,1.04,2026-05-01,1531,Terra,MODIS,94,6.1NRT,303.2,11.54,N
22.20774,75.06478,323.8,1.13,1.06,2026-05-01,1531,Terra,MODIS,100,6.1NRT,303.14,19.09,N
22.77751,77.41133,310.46,1,1,2026-05-01,1531,Terra,MODIS,67,6.1NRT,297.92,6.5,N
23.1773,76.89993,313.09,1,1,2026-05-01,1531,Terra,MODIS,78,6.1NRT,299.01,7.87,N
23.36366,78.0624,308.37,1.03,1.01,2026-05-01,1531,Terra,MODIS,50,6.1NRT,297.5,4.42,N
21.3983,77.03979,313.19,1.01,1,2026-05-01,1531,Terra,MODIS,46,6.1NRT,301.88,6.7,N
21.42875,77.93025,312.81,1.01,1,2026-05-01,1531,Terra,MODIS,73,6.1NRT,300.63,6.48,N
21.41998,77.93164,311.75,1.01,1,2026-05-01,1531,Terra,MODIS,59,6.1NRT,301.24,5.74,N
22.03583,83.73019,306.98,2.09,1.41,2026-05-01,1531,Terra,MODIS,66,6.1NRT,296.58,16.24,N
21.25947,79.3865,308.42,1.09,1.04,2026-05-01,1531,Terra,MODIS,64,6.1NRT,297.22,6.49,N
21.74856,83.84332,310.09,2.12,1.41,2026-05-01,1531,Terra,MODIS,76,6.1NRT,296.5,21.69,N
21.74626,83.84923,307.68,2.12,1.41,2026-05-01,1531,Terra,MODIS,67,6.1NRT,296.44,16.59,N
21.22345,79.46008,312.54,1.1,1.04,2026-05-01,1531,Terra,MODIS,80,6.1NRT,297.33,9.34,N
20.13173,75.51357,319.42,1.13,1.06,2026-05-01,1531,Terra,MODIS,98,6.1NRT,298.29,16.44,N
20.20616,76.20647,312.69,1.06,1.03,2026-05-01,1531,Terra,MODIS,76,6.1NRT,299.11,8.14,N
25.32727,75.83834,306.91,1.01,1.01,2026-05-01,1531,Terra,MODIS,50,6.1NRT,296.84,4.94,N
25.03879,73.19817,316.23,1.29,1.13,2026-05-01,1531,Terra,MODIS,88,6.1NRT,299.72,13.83,N
25.90093,78.03749,308.58,1.06,1.03,2026-05-01,1531,Terra,MODIS,65,6.1NRT,297.29,5.92,N
25.67962,75.97076,317.75,1.01,1,2026-05-01,1531,Terra,MODIS,94,6.1NRT,301.11,11.38,N
21.39698,77.03038,312.76,1.01,1,2026-05-01,1531,Terra,MODIS,74,6.1NRT,302.1,6.55,N
21.64566,78.24103,309.29,1.02,1.01,2026-05-01,1531,Terra,MODIS,66,6.1NRT,295.96,6.41,N
21.9005,79.36294,306.17,1.1,1.05,2026-05-01,1531,Terra,MODIS,45,6.1NRT,295.44,5.31,N
21.89533,79.32173,316.65,1.1,1.04,2026-05-01,1531,Terra,MODIS,93,6.1NRT,295.56,14.69,N
21.91623,79.33963,305.81,1.1,1.05,2026-05-01,1531,Terra,MODIS,57,6.1NRT,294.7,5.34,N
21.10595,72.64348,310.86,1.63,1.26,2026-05-01,1531,Terra,MODIS,74,6.1NRT,296.47,18.96,N
22.15075,79.30763,306.5,1.1,1.05,2026-05-01,1531,Terra,MODIS,61,6.1NRT,296.32,5.51,N
22.14946,79.29728,309.89,1.1,1.05,2026-05-01,1531,Terra,MODIS,75,6.1NRT,296.02,8.12,N
21.80828,76.48622,313.08,1.02,1.01,2026-05-01,1531,Terra,MODIS,76,6.1NRT,301.67,6.72,N
21.81573,76.47518,314.74,1.02,1.01,2026-05-01,1531,Terra,MODIS,83,6.1NRT,301.5,7.74,N
22.29541,79.86241,310.05,1.17,1.08,2026-05-01,1531,Terra,MODIS,77,6.1NRT,295.04,9.39,N
22.29404,79.85139,308.23,1.17,1.08,2026-05-01,1531,Terra,MODIS,71,6.1NRT,294.86,7.87,N
22.22005,79.26562,312.63,1.1,1.04,2026-05-01,1531,Terra,MODIS,83,6.1NRT,295.37,10.33,N
21.77392,75.99651,318.09,1.05,1.02,2026-05-01,1531,Terra,MODIS,94,6.1NRT,302.35,11.51,N
22.30017,79.85529,310.56,1.17,1.08,2026-05-01,1531,Terra,MODIS,78,6.1NRT,294.85,9.77,N
22.09191,78.19913,330.28,1.02,1.01,2026-05-01,1531,Terra,MODIS,100,6.1NRT,301.24,26.64,N
22.09065,78.1896,319.28,1.02,1.01,2026-05-01,1531,Terra,MODIS,98,6.1NRT,300.29,13.8,N
22.08941,78.18014,324.62,1.02,1.01,2026-05-01,1531,Terra,MODIS,100,6.1NRT,300.35,19.65,N
22.30309,79.72128,329.67,1.15,1.07,2026-05-01,1531,Terra,MODIS,100,6.1NRT,296.99,31.57,N
22.36074,79.80187,306.28,1.16,1.07,2026-05-01,1531,Terra,MODIS,63,6.1NRT,295.56,5.86,N
22.41252,79.86696,353.86,1.17,1.08,2026-05-01,1531,Terra,MODIS,100,6.1NRT,298.64,86.16,N
22.41119,79.8559,324.14,1.17,1.08,2026-05-01,1531,Terra,MODIS,100,6.1NRT,296.25,24.32,N
22.40329,79.71204,309.7,1.15,1.07,2026-05-01,1531,Terra,MODIS,75,6.1NRT,297.01,7.51,N
22.4764,80.23743,307.22,1.23,1.1,2026-05-01,1531,Terra,MODIS,69,6.1NRT,295.77,6.41,N
22.44355,79.8849,307.04,1.18,1.08,2026-05-01,1531,Terra,MODIS,66,6.1NRT,296.38,5.37,N
22.08051,76.91359,315.03,1,1,2026-05-01,1531,Terra,MODIS,84,6.1NRT,300.22,8.68,N
22.14286,77.14719,309.59,1,1,2026-05-01,1531,Terra,MODIS,56,6.1NRT,298.17,5.69,N
